clothing_name,situation,color,gender,time,category,price
hodie_5725_Yellow,Outdoor,Yellow,female,night,hodie,3558
shirt_7414_Blue,Party,Blue,male,evening,shirt,7096
hodie_9191_White,Party,White,male,night,hodie,4536
suit_3174_Red,Party,Red,unisex,night,suit,8678
coat_6588_Pink,Outdoor,Pink,female,morning,coat,8784
hodie_8204_Blue,Wedding,Blue,male,evening,hodie,3080
sport_874_Purple,Outdoor,Purple,female,night,sport,2179
shorts_8216_Pink,Work,Pink,unisex,evening,shorts,4675
shoes_9293_Red,Wedding,Red,unisex,morning,shoes,5751
skirt_2812_Purple,Wedding,Purple,unisex,morning,skirt,3304
tie_2345_Blue,Wedding,Blue,unisex,noon,tie,6068
shorts_4790_Red,Casual,Red,female,morning,shorts,6019
skirt_2646_Blue,Wedding,Blue,female,morning,skirt,3611
tousers_900_Blue,Casual,Blue,unisex,night,tousers,1386
jeans_1754_Black,Casual,Black,female,noon,jeans,3211
shorts_3562_Blue,Outdoor,Blue,male,night,shorts,4836
shirt_822_Blue,Outdoor,Blue,male,morning,shirt,2522
tie_2372_Blue,Party,Blue,female,morning,tie,7720
skirt_7082_Purple,Work,Purple,female,evening,skirt,8467
shorts_3240_Black,Wedding,Black,male,evening,shorts,7585
sport_6360_Yellow,Casual,Yellow,male,morning,sport,9437
tops_6347_White,Casual,White,male,night,tops,8228
shoes_2527_White,Wedding,White,unisex,evening,shoes,2548
shorts_1003_Black,Work,Black,female,evening,shorts,5825
suit_4940_Blue,Work,Blue,male,noon,suit,2209
coat_2154_Purple,Wedding,Purple,unisex,noon,coat,3985
dress_3174_Black,Formal,Black,male,noon,dress,5352
tie_4326_Purple,Work,Purple,male,noon,tie,6450
jacket_5161_Yellow,Wedding,Yellow,female,noon,jacket,5472
sport_2794_Pink,Work,Pink,female,evening,sport,3713
tousers_6587_Green,Wedding,Green,male,noon,tousers,3785
suit_5563_Pink,Work,Pink,unisex,night,suit,3057
shorts_3181_Black,Casual,Black,unisex,evening,shorts,2358
jacket_6793_Blue,Casual,Blue,male,night,jacket,4256
jeans_9332_Blue,Party,Blue,male,evening,jeans,8400
hodie_9040_Purple,Formal,Purple,unisex,morning,hodie,9266
tousers_2822_Green,Outdoor,Green,unisex,morning,tousers,7819
jeans_1798_Black,Party,Black,male,morning,jeans,2634
t-shirt_8613_Yellow,Outdoor,Yellow,unisex,noon,t-shirt,9951
shoes_1200_White,Wedding,White,unisex,noon,shoes,5393
sport_7492_Yellow,Outdoor,Yellow,male,night,sport,8737
blouse_9587_White,Casual,White,female,evening,blouse,5215
coat_3501_Purple,Outdoor,Purple,female,evening,coat,4991
dress_8941_Purple,Wedding,Purple,unisex,evening,dress,9397
t-shirt_2576_Purple,Party,Purple,female,evening,t-shirt,8775
sport_2634_Pink,Wedding,Pink,male,morning,sport,5206
shorts_9800_Yellow,Wedding,Yellow,male,night,shorts,3408
tie_1202_Pink,Casual,Pink,unisex,morning,tie,9243
coat_3946_Pink,Formal,Pink,female,morning,coat,6482
waistcoat_8538_Purple,Work,Purple,unisex,morning,waistcoat,6270
suit_9784_Blue,Work,Blue,female,morning,suit,1286
shirt_585_Black,Wedding,Black,unisex,evening,shirt,1455
waistcoat_3023_Blue,Casual,Blue,female,evening,waistcoat,8011
tie_2299_Pink,Outdoor,Pink,female,morning,tie,8406
dress_8288_White,Casual,White,female,noon,dress,3132
coat_8652_Purple,Work,Purple,male,morning,coat,6024
jacket_7105_Blue,Wedding,Blue,unisex,night,jacket,4638
t-shirt_7556_Red,Outdoor,Red,female,noon,t-shirt,5509
skirt_9811_Blue,Casual,Blue,male,morning,skirt,9913
coat_5002_Pink,Work,Pink,unisex,evening,coat,4856
shorts_6447_White,Outdoor,White,female,morning,shorts,9371
tousers_7465_Red,Wedding,Red,unisex,night,tousers,4394
sport_1780_Green,Formal,Green,unisex,evening,sport,5481
tie_4048_Purple,Casual,Purple,male,night,tie,6743
shorts_4224_Black,Casual,Black,male,night,shorts,9761
shoes_6564_Black,Formal,Black,unisex,evening,shoes,6416
shoes_1642_Blue,Formal,Blue,unisex,noon,shoes,8467
shoes_3700_Yellow,Party,Yellow,female,morning,shoes,9161
shirt_5301_Black,Wedding,Black,unisex,night,shirt,8763
jeans_1253_White,Work,White,male,night,jeans,7145
t-shirt_7423_White,Party,White,unisex,night,t-shirt,5950
shorts_2557_White,Wedding,White,unisex,noon,shorts,4485
sport_3410_Pink,Work,Pink,unisex,morning,sport,1981
waistcoat_577_Green,Wedding,Green,unisex,night,waistcoat,2722
suit_9046_Pink,Wedding,Pink,female,night,suit,9877
shorts_7969_Green,Wedding,Green,male,evening,shorts,8225
sport_3647_Blue,Wedding,Blue,unisex,morning,sport,1363
tie_9562_Black,Wedding,Black,male,noon,tie,7620
sport_8084_Black,Party,Black,female,morning,sport,1750
shoes_2259_Yellow,Party,Yellow,male,evening,shoes,2570
t-shirt_5029_Green,Work,Green,female,morning,t-shirt,7003
jeans_531_Green,Casual,Green,male,night,jeans,4737
blouse_3663_Purple,Party,Purple,unisex,noon,blouse,3830
tops_7032_Red,Formal,Red,female,evening,tops,5941
tops_574_Purple,Work,Purple,unisex,morning,tops,5636
t-shirt_1925_Black,Formal,Black,female,noon,t-shirt,3129
jacket_4596_Green,Casual,Green,unisex,evening,jacket,8518
shirt_7148_Green,Casual,Green,female,noon,shirt,1471
tops_5365_White,Wedding,White,female,morning,tops,5597
shirt_3032_Pink,Work,Pink,male,night,shirt,4619
waistcoat_4443_Red,Outdoor,Red,unisex,morning,waistcoat,5306
tie_8268_Purple,Wedding,Purple,female,night,tie,5842
jeans_2163_Green,Wedding,Green,female,noon,jeans,1136
shorts_9051_Pink,Casual,Pink,male,noon,shorts,6362
tie_4297_Black,Formal,Black,unisex,evening,tie,4818
tops_109_Pink,Casual,Pink,unisex,night,tops,9758
suit_9057_Green,Casual,Green,male,noon,suit,3486
shirt_7401_Black,Casual,Black,male,night,shirt,2451
tie_4847_Blue,Party,Blue,unisex,morning,tie,6142
jeans_7954_Red,Casual,Red,unisex,noon,jeans,3918
jeans_2569_Red,Wedding,Red,unisex,night,jeans,7726
hodie_6863_Yellow,Casual,Yellow,unisex,evening,hodie,9519
jeans_3795_Black,Outdoor,Black,unisex,noon,jeans,6139
suit_6946_Pink,Outdoor,Pink,unisex,night,suit,8419
skirt_2055_White,Work,White,female,night,skirt,5732
dress_9102_Pink,Party,Pink,female,evening,dress,9420
waistcoat_4831_Green,Casual,Green,female,night,waistcoat,3377
sport_1108_Purple,Party,Purple,female,evening,sport,7903
shorts_1905_Green,Wedding,Green,female,night,shorts,9033
dress_1293_Pink,Party,Pink,female,morning,dress,1709
shorts_7398_Red,Party,Red,male,evening,shorts,3107
shorts_7535_White,Wedding,White,female,morning,shorts,8681
hodie_4576_Yellow,Work,Yellow,female,morning,hodie,2263
tops_9931_Yellow,Party,Yellow,unisex,morning,tops,9302
blouse_193_Yellow,Casual,Yellow,male,night,blouse,3444
shorts_9449_Yellow,Outdoor,Yellow,male,noon,shorts,9728
dress_4044_Black,Outdoor,Black,unisex,noon,dress,3219
waistcoat_2642_Blue,Casual,Blue,unisex,evening,waistcoat,5786
tie_8470_Purple,Work,Purple,female,noon,tie,3790
dress_1336_Blue,Work,Blue,male,night,dress,2657
jacket_1205_Purple,Outdoor,Purple,female,night,jacket,3789
coat_9659_Purple,Work,Purple,unisex,noon,coat,5565
shoes_6867_Pink,Formal,Pink,female,morning,shoes,5650
t-shirt_6038_Purple,Party,Purple,unisex,night,t-shirt,4070
waistcoat_9663_Blue,Outdoor,Blue,female,noon,waistcoat,5278
suit_2439_White,Formal,White,female,evening,suit,8125
dress_1791_Blue,Work,Blue,male,night,dress,5326
jeans_4550_Red,Casual,Red,unisex,morning,jeans,4814
jeans_8074_Blue,Formal,Blue,female,evening,jeans,3718
shorts_1466_White,Work,White,male,morning,shorts,8464
jacket_5833_White,Work,White,female,morning,jacket,9408
jacket_1226_White,Party,White,unisex,evening,jacket,1151
coat_7000_Pink,Outdoor,Pink,male,night,coat,9861
tops_839_Pink,Wedding,Pink,unisex,evening,tops,1125
t-shirt_3156_Blue,Formal,Blue,male,night,t-shirt,6579
coat_4429_White,Formal,White,unisex,night,coat,8666
t-shirt_9791_Blue,Wedding,Blue,female,night,t-shirt,7076
dress_253_Green,Casual,Green,male,night,dress,5753
jeans_1140_Purple,Formal,Purple,unisex,evening,jeans,4808
shoes_5143_Purple,Work,Purple,female,noon,shoes,4988
dress_4654_Red,Party,Red,female,evening,dress,2479
tousers_6024_Blue,Outdoor,Blue,unisex,noon,tousers,2131
waistcoat_5049_Purple,Party,Purple,male,morning,waistcoat,9031
waistcoat_6108_Black,Wedding,Black,male,noon,waistcoat,9090
waistcoat_6932_White,Wedding,White,male,noon,waistcoat,6836
dress_5164_Purple,Party,Purple,female,evening,dress,2258
tops_7921_Red,Party,Red,unisex,morning,tops,8927
dress_9097_Purple,Formal,Purple,male,morning,dress,6990
skirt_5683_Green,Casual,Green,unisex,morning,skirt,6576
coat_4387_Yellow,Wedding,Yellow,unisex,morning,coat,9896
shoes_8652_Pink,Party,Pink,unisex,noon,shoes,10000
shirt_8416_Purple,Outdoor,Purple,male,noon,shirt,1948
skirt_2902_Yellow,Wedding,Yellow,female,noon,skirt,3719
blouse_7223_Red,Outdoor,Red,female,night,blouse,2161
shirt_6408_Black,Outdoor,Black,male,evening,shirt,6433
shirt_8556_Blue,Party,Blue,male,morning,shirt,5708
t-shirt_453_Black,Formal,Black,female,noon,t-shirt,4799
tie_4544_Pink,Formal,Pink,male,morning,tie,6988
sport_1926_Yellow,Outdoor,Yellow,female,evening,sport,5372
shirt_4050_Blue,Outdoor,Blue,male,morning,shirt,7278
jacket_9478_Black,Formal,Black,unisex,night,jacket,5933
t-shirt_8986_White,Wedding,White,female,morning,t-shirt,4200
waistcoat_8625_Green,Outdoor,Green,female,noon,waistcoat,5219
t-shirt_3173_White,Formal,White,male,noon,t-shirt,1319
tie_7922_White,Wedding,White,unisex,noon,tie,5992
shoes_4093_Yellow,Wedding,Yellow,male,evening,shoes,1982
jacket_603_Black,Work,Black,male,evening,jacket,5318
shoes_473_Blue,Party,Blue,male,evening,shoes,1059
jeans_7207_White,Casual,White,male,morning,jeans,9074
hodie_4702_Black,Work,Black,female,morning,hodie,5898
shorts_6653_Blue,Outdoor,Blue,female,noon,shorts,2934
sport_1434_Green,Formal,Green,female,evening,sport,9759
shirt_8782_Pink,Work,Pink,male,morning,shirt,6096
hodie_645_Purple,Casual,Purple,male,evening,hodie,8109
skirt_571_Red,Work,Red,male,noon,skirt,7263
coat_3543_Blue,Outdoor,Blue,unisex,morning,coat,4619
shorts_4487_Blue,Outdoor,Blue,female,night,shorts,9487
coat_6642_White,Work,White,female,morning,coat,4912
jacket_1307_Blue,Work,Blue,unisex,evening,jacket,3222
jacket_3484_Red,Wedding,Red,unisex,evening,jacket,5396
shoes_639_Purple,Party,Purple,male,evening,shoes,6745
dress_1314_Blue,Outdoor,Blue,unisex,noon,dress,1505
t-shirt_357_Green,Party,Green,unisex,noon,t-shirt,3411
jeans_1772_Blue,Casual,Blue,unisex,noon,jeans,6523
suit_4760_Green,Outdoor,Green,female,noon,suit,9305
shirt_147_White,Work,White,male,noon,shirt,4884
skirt_7507_Yellow,Wedding,Yellow,male,night,skirt,5273
hodie_4686_Purple,Work,Purple,male,night,hodie,2756
shirt_5130_Pink,Outdoor,Pink,male,morning,shirt,3332
shirt_7010_Yellow,Casual,Yellow,female,morning,shirt,8546
tops_4085_Blue,Casual,Blue,male,evening,tops,7842
tie_4741_Red,Work,Red,unisex,noon,tie,3760
tops_4433_Yellow,Work,Yellow,unisex,noon,tops,8978
shoes_973_Pink,Work,Pink,male,night,shoes,7812
shoes_5614_Yellow,Casual,Yellow,male,night,shoes,3652
blouse_3854_White,Work,White,male,noon,blouse,7959
dress_3620_Green,Party,Green,female,night,dress,9581
tops_7145_White,Party,White,unisex,noon,tops,6711
waistcoat_3335_Yellow,Work,Yellow,unisex,morning,waistcoat,6854
coat_5659_Purple,Work,Purple,unisex,evening,coat,1663
coat_3033_Green,Outdoor,Green,male,morning,coat,3550
hodie_5459_Yellow,Outdoor,Yellow,male,night,hodie,6223
shorts_7887_Red,Formal,Red,unisex,morning,shorts,6150
tops_9020_Pink,Wedding,Pink,male,evening,tops,8827
skirt_6434_Pink,Casual,Pink,unisex,evening,skirt,5764
shirt_6861_Yellow,Casual,Yellow,male,noon,shirt,1275
tie_9459_Green,Formal,Green,unisex,night,tie,3857
tops_9172_Pink,Outdoor,Pink,male,night,tops,1309
tie_5607_Blue,Outdoor,Blue,unisex,morning,tie,1662
sport_7420_Black,Formal,Black,unisex,noon,sport,9892
shorts_8994_Blue,Outdoor,Blue,male,night,shorts,6070
jacket_7216_Pink,Work,Pink,female,morning,jacket,1776
tops_7226_Blue,Formal,Blue,unisex,night,tops,6674
coat_7015_White,Wedding,White,female,morning,coat,2890
jacket_9250_Purple,Work,Purple,female,noon,jacket,4365
dress_9937_Green,Casual,Green,male,night,dress,5065
skirt_3153_Blue,Outdoor,Blue,female,evening,skirt,7457
suit_1364_Green,Work,Green,male,morning,suit,6922
dress_7488_Blue,Outdoor,Blue,unisex,night,dress,6961
skirt_6655_Black,Outdoor,Black,male,evening,skirt,8377
coat_2179_Blue,Casual,Blue,male,night,coat,5257
dress_8628_Black,Casual,Black,male,morning,dress,1333
skirt_8540_Green,Work,Green,female,morning,skirt,2802
jeans_8095_Yellow,Party,Yellow,female,noon,jeans,2708
dress_3172_Red,Casual,Red,female,morning,dress,5443
suit_1839_Yellow,Outdoor,Yellow,male,noon,suit,5937
waistcoat_4513_Green,Casual,Green,female,night,waistcoat,6115
tops_4852_Purple,Wedding,Purple,male,evening,tops,2188
skirt_6045_Red,Outdoor,Red,female,morning,skirt,5208
dress_4507_Blue,Casual,Blue,female,morning,dress,1198
jacket_6547_Blue,Wedding,Blue,female,evening,jacket,4930
hodie_649_Yellow,Outdoor,Yellow,female,night,hodie,3125
shoes_7172_White,Party,White,unisex,night,shoes,7950
hodie_3867_Green,Outdoor,Green,unisex,noon,hodie,8053
shoes_3891_Yellow,Party,Yellow,unisex,evening,shoes,3668
shorts_7202_Yellow,Party,Yellow,female,night,shorts,4165
shirt_7954_Blue,Party,Blue,unisex,evening,shirt,6282
tousers_7403_Black,Wedding,Black,female,evening,tousers,6728
coat_2294_Blue,Work,Blue,male,evening,coat,5411
shoes_7874_Pink,Formal,Pink,female,morning,shoes,1309
waistcoat_7835_Blue,Work,Blue,female,evening,waistcoat,2720
jacket_9636_Pink,Wedding,Pink,female,noon,jacket,1979
coat_3923_Yellow,Party,Yellow,male,evening,coat,7914
jeans_4819_White,Wedding,White,female,noon,jeans,7948
waistcoat_3131_Yellow,Party,Yellow,unisex,noon,waistcoat,1862
coat_7168_Purple,Casual,Purple,unisex,noon,coat,5696
hodie_219_Green,Wedding,Green,male,morning,hodie,6787
t-shirt_5926_Purple,Formal,Purple,female,noon,t-shirt,2327
jeans_7104_Yellow,Party,Yellow,unisex,noon,jeans,9431
shorts_6269_Black,Wedding,Black,unisex,night,shorts,9691
skirt_3272_Blue,Wedding,Blue,male,night,skirt,8104
jeans_4849_Blue,Work,Blue,unisex,noon,jeans,6263
dress_6906_White,Wedding,White,male,night,dress,7730
tops_5825_Green,Wedding,Green,male,noon,tops,1684
blouse_4591_Green,Work,Green,female,night,blouse,1937
shirt_570_Green,Casual,Green,unisex,evening,shirt,2257
waistcoat_8766_Black,Wedding,Black,male,evening,waistcoat,8231
suit_9173_Pink,Casual,Pink,female,noon,suit,4435
dress_4219_Yellow,Formal,Yellow,male,morning,dress,1304
dress_9194_Purple,Party,Purple,unisex,night,dress,6906
dress_8955_Blue,Wedding,Blue,male,evening,dress,6280
hodie_9460_Pink,Work,Pink,male,evening,hodie,5866
shorts_6472_Black,Outdoor,Black,male,noon,shorts,3648
tops_8475_Red,Party,Red,male,noon,tops,7251
tousers_5258_White,Party,White,female,night,tousers,9128
blouse_1833_Yellow,Work,Yellow,female,morning,blouse,6605
tops_5589_Green,Formal,Green,unisex,morning,tops,4352
tie_917_Purple,Casual,Purple,male,night,tie,5973
coat_5688_Purple,Wedding,Purple,female,evening,coat,7805
shorts_3275_Black,Party,Black,male,night,shorts,8056
sport_8518_Purple,Formal,Purple,male,evening,sport,9985
tie_1398_Red,Casual,Red,unisex,morning,tie,8781
coat_38_Black,Formal,Black,male,evening,coat,7844
t-shirt_3468_Blue,Work,Blue,unisex,noon,t-shirt,3465
suit_1506_Blue,Formal,Blue,unisex,evening,suit,9182
tie_431_Blue,Formal,Blue,female,evening,tie,8959
jeans_4886_Green,Outdoor,Green,unisex,evening,jeans,2829
jeans_5071_Blue,Outdoor,Blue,female,evening,jeans,4830
hodie_7407_Green,Wedding,Green,female,noon,hodie,6453
blouse_7463_Yellow,Outdoor,Yellow,unisex,noon,blouse,6064
jacket_7219_White,Casual,White,female,noon,jacket,8136
waistcoat_4962_Yellow,Work,Yellow,male,night,waistcoat,2697
shirt_8107_Pink,Party,Pink,female,night,shirt,6114
shoes_2338_Yellow,Outdoor,Yellow,male,noon,shoes,9584
jeans_743_Green,Party,Green,male,noon,jeans,6905
jacket_1946_White,Casual,White,female,evening,jacket,3661
jacket_4281_Yellow,Work,Yellow,male,night,jacket,9539
waistcoat_3122_Purple,Work,Purple,female,noon,waistcoat,6577
dress_8128_Purple,Party,Purple,male,morning,dress,2531
sport_3098_Yellow,Work,Yellow,unisex,morning,sport,9452
waistcoat_5915_Pink,Work,Pink,female,noon,waistcoat,8649
shoes_8480_Yellow,Work,Yellow,unisex,morning,shoes,3081
suit_7174_Purple,Outdoor,Purple,female,morning,suit,8448
suit_5758_Green,Casual,Green,female,night,suit,1407
skirt_9428_Red,Formal,Red,female,morning,skirt,9178
dress_5056_Red,Work,Red,male,morning,dress,1389
shorts_4344_Red,Party,Red,male,evening,shorts,5337
tie_2902_Black,Formal,Black,male,morning,tie,4712
coat_9792_Green,Party,Green,female,morning,coat,7334
jacket_3950_Black,Party,Black,male,morning,jacket,3264
shoes_7690_Yellow,Wedding,Yellow,female,noon,shoes,3392
shirt_9312_Red,Outdoor,Red,male,morning,shirt,6394
shoes_3967_Green,Party,Green,female,noon,shoes,8823
coat_8757_Black,Work,Black,female,night,coat,3603
tops_3380_Pink,Formal,Pink,male,noon,tops,5871
shoes_1086_Green,Work,Green,male,evening,shoes,1238
hodie_9548_Pink,Outdoor,Pink,unisex,evening,hodie,5189
shirt_6109_Purple,Wedding,Purple,female,night,shirt,9137
tousers_8694_White,Wedding,White,unisex,noon,tousers,7847
shoes_3639_Purple,Wedding,Purple,female,night,shoes,1474
shorts_3663_Red,Wedding,Red,female,evening,shorts,1244
t-shirt_7425_Yellow,Casual,Yellow,female,night,t-shirt,6299
sport_3033_White,Work,White,female,morning,sport,6149
dress_771_Yellow,Formal,Yellow,male,evening,dress,5606
tops_8790_Purple,Outdoor,Purple,unisex,morning,tops,4304
hodie_5990_Yellow,Outdoor,Yellow,female,morning,hodie,5300
coat_7333_Yellow,Work,Yellow,female,morning,coat,3104
t-shirt_3561_Pink,Work,Pink,unisex,night,t-shirt,5465
sport_2708_Black,Party,Black,female,night,sport,6505
blouse_5346_Purple,Wedding,Purple,male,evening,blouse,5762
tops_135_Purple,Formal,Purple,female,morning,tops,5326
jacket_3739_Purple,Party,Purple,male,morning,jacket,8083
dress_5622_Green,Party,Green,male,morning,dress,9344
tops_7169_Red,Wedding,Red,unisex,night,tops,4645
tousers_1289_Blue,Outdoor,Blue,female,night,tousers,3716
suit_9387_Red,Casual,Red,female,evening,suit,8819
t-shirt_3579_Yellow,Casual,Yellow,unisex,morning,t-shirt,7732
dress_5601_Black,Formal,Black,unisex,morning,dress,2962
tousers_918_Black,Wedding,Black,female,night,tousers,1960
shirt_2670_Red,Outdoor,Red,female,morning,shirt,1793
dress_7933_Pink,Outdoor,Pink,unisex,evening,dress,8005
t-shirt_2786_Yellow,Party,Yellow,female,night,t-shirt,9344
skirt_3512_Purple,Party,Purple,unisex,noon,skirt,4794
blouse_2693_Pink,Work,Pink,unisex,night,blouse,5592
skirt_9500_White,Casual,White,male,noon,skirt,3887
hodie_2712_Purple,Wedding,Purple,male,evening,hodie,7696
dress_2046_Purple,Work,Purple,unisex,evening,dress,8365
dress_1536_Purple,Outdoor,Purple,female,night,dress,4411
tie_1455_Blue,Casual,Blue,female,night,tie,5449
skirt_6233_Black,Party,Black,unisex,evening,skirt,3352
sport_8092_Yellow,Formal,Yellow,female,morning,sport,9821
jacket_9992_Yellow,Outdoor,Yellow,unisex,morning,jacket,1722
skirt_2014_Pink,Outdoor,Pink,female,night,skirt,6605
dress_6881_Pink,Work,Pink,female,evening,dress,6926
suit_3848_Red,Work,Red,unisex,morning,suit,1695
sport_4524_White,Outdoor,White,female,night,sport,7425
tops_9466_White,Wedding,White,female,night,tops,2301
suit_1671_Red,Outdoor,Red,unisex,evening,suit,7570
jacket_7206_Red,Outdoor,Red,female,night,jacket,3373
waistcoat_9579_White,Wedding,White,male,morning,waistcoat,5831
hodie_3083_Yellow,Party,Yellow,female,morning,hodie,5594
dress_9479_Pink,Formal,Pink,male,morning,dress,6286
shoes_3064_Black,Work,Black,unisex,evening,shoes,6679
waistcoat_3753_Red,Outdoor,Red,male,night,waistcoat,4404
shirt_1906_Yellow,Party,Yellow,unisex,morning,shirt,4245
suit_9900_Red,Work,Red,unisex,night,suit,7988
blouse_60_White,Work,White,male,noon,blouse,1890
waistcoat_2859_Purple,Outdoor,Purple,male,night,waistcoat,9654
dress_1985_Pink,Party,Pink,female,morning,dress,6886
jacket_1826_Purple,Formal,Purple,unisex,noon,jacket,6501
shoes_2990_Blue,Wedding,Blue,female,evening,shoes,3683
blouse_7955_Pink,Wedding,Pink,unisex,evening,blouse,5467
tops_8522_Green,Casual,Green,male,night,tops,5729
coat_2317_Yellow,Casual,Yellow,unisex,night,coat,9318
waistcoat_2776_Pink,Formal,Pink,unisex,morning,waistcoat,1005
sport_7859_Blue,Party,Blue,male,evening,sport,9542
dress_2419_White,Outdoor,White,female,night,dress,6075
dress_9271_Black,Wedding,Black,female,night,dress,6105
shorts_7244_Blue,Work,Blue,male,morning,shorts,8600
shoes_8655_Green,Casual,Green,male,morning,shoes,1745
t-shirt_4838_Blue,Outdoor,Blue,male,morning,t-shirt,4830
sport_7481_White,Wedding,White,female,night,sport,3920
jeans_4946_Black,Formal,Black,unisex,evening,jeans,5323
tie_149_Pink,Outdoor,Pink,male,night,tie,6350
jacket_1503_Purple,Party,Purple,male,evening,jacket,1273
sport_8270_Purple,Casual,Purple,unisex,morning,sport,7646
skirt_1897_White,Outdoor,White,unisex,night,skirt,9146
shorts_1580_White,Casual,White,male,noon,shorts,3450
tops_6539_Green,Casual,Green,female,night,tops,9053
dress_3538_Blue,Formal,Blue,male,noon,dress,6497
dress_7162_Pink,Formal,Pink,unisex,night,dress,9576
shorts_8321_Black,Outdoor,Black,female,night,shorts,9726
jeans_6613_Red,Work,Red,unisex,evening,jeans,9757
tops_4551_Pink,Party,Pink,unisex,evening,tops,8494
blouse_3529_White,Formal,White,unisex,evening,blouse,2825
jacket_4374_Black,Wedding,Black,unisex,evening,jacket,8481
blouse_696_Black,Casual,Black,male,noon,blouse,5580
blouse_9734_Blue,Wedding,Blue,unisex,noon,blouse,6588
coat_4480_Blue,Outdoor,Blue,male,evening,coat,1071
blouse_9327_Red,Casual,Red,female,morning,blouse,2678
shorts_168_Yellow,Work,Yellow,unisex,night,shorts,2085
dress_6860_Black,Work,Black,male,morning,dress,8135
t-shirt_4292_Blue,Party,Blue,unisex,night,t-shirt,7138
jacket_2102_White,Party,White,unisex,night,jacket,6578
tops_9114_White,Outdoor,White,male,night,tops,8719
sport_5262_White,Outdoor,White,unisex,noon,sport,2670
dress_5589_Purple,Work,Purple,unisex,evening,dress,4914
coat_5271_Pink,Casual,Pink,female,morning,coat,1134
jacket_1125_White,Formal,White,unisex,evening,jacket,1863
shorts_5042_Black,Outdoor,Black,female,morning,shorts,8152
shirt_2405_Red,Formal,Red,female,night,shirt,3382
waistcoat_3837_Purple,Formal,Purple,male,night,waistcoat,6881
shoes_482_Blue,Wedding,Blue,male,morning,shoes,9493
skirt_9041_Red,Outdoor,Red,female,evening,skirt,1753
shirt_7312_White,Formal,White,male,morning,shirt,8796
jacket_6772_Red,Outdoor,Red,male,night,jacket,1688
sport_6348_Pink,Work,Pink,male,morning,sport,8800
tops_1615_Red,Casual,Red,unisex,noon,tops,1757
coat_9919_Purple,Wedding,Purple,male,morning,coat,7115
jacket_1159_Pink,Formal,Pink,unisex,morning,jacket,6588
jacket_2887_Pink,Party,Pink,unisex,noon,jacket,4214
tie_6086_Black,Outdoor,Black,male,night,tie,9138
shorts_8416_Pink,Party,Pink,male,night,shorts,4526
tie_8035_Green,Party,Green,female,evening,tie,6794
dress_8258_Blue,Casual,Blue,male,morning,dress,7689
skirt_4721_Red,Casual,Red,unisex,evening,skirt,3407
hodie_6541_Pink,Formal,Pink,female,morning,hodie,6853
tops_9571_Yellow,Party,Yellow,female,morning,tops,1070
shoes_9_Blue,Casual,Blue,unisex,evening,shoes,8147
shirt_9681_Black,Work,Black,female,noon,shirt,6757
shorts_3446_Black,Work,Black,female,night,shorts,8169
shorts_5801_Green,Formal,Green,male,night,shorts,1151
dress_4805_Purple,Wedding,Purple,female,evening,dress,7840
jeans_9165_Purple,Outdoor,Purple,male,night,jeans,3346
t-shirt_6746_Pink,Formal,Pink,male,noon,t-shirt,4165
skirt_9744_White,Casual,White,female,night,skirt,9075
skirt_402_Purple,Casual,Purple,unisex,night,skirt,8623
coat_4975_White,Work,White,unisex,noon,coat,3328
shorts_3489_Black,Wedding,Black,female,morning,shorts,2928
coat_6665_Purple,Outdoor,Purple,male,night,coat,6987
jeans_5453_Green,Outdoor,Green,male,morning,jeans,2624
shoes_6952_Black,Outdoor,Black,female,evening,shoes,1531
shoes_6227_Pink,Wedding,Pink,female,evening,shoes,3203
jeans_4514_Purple,Work,Purple,male,morning,jeans,8189
shoes_4395_Yellow,Formal,Yellow,male,morning,shoes,8569
hodie_7533_Purple,Casual,Purple,unisex,morning,hodie,1930
dress_847_Red,Work,Red,male,evening,dress,8991
tie_1641_White,Casual,White,male,night,tie,6918
shorts_1766_Black,Party,Black,female,evening,shorts,1455
shorts_487_Blue,Formal,Blue,male,noon,shorts,3775
shirt_1265_Blue,Wedding,Blue,female,morning,shirt,8378
tie_3918_Red,Casual,Red,unisex,noon,tie,2186
sport_1461_Purple,Party,Purple,female,evening,sport,8251
coat_1437_Green,Work,Green,unisex,evening,coat,8579
blouse_1267_Blue,Formal,Blue,unisex,noon,blouse,7504
jacket_3038_White,Work,White,female,evening,jacket,8125
skirt_8023_Pink,Wedding,Pink,unisex,noon,skirt,5673
tousers_3723_Green,Outdoor,Green,female,evening,tousers,4184
shoes_5449_Yellow,Party,Yellow,male,night,shoes,9679
blouse_1456_White,Party,White,male,morning,blouse,6259
tousers_387_Pink,Formal,Pink,male,morning,tousers,6580
shorts_6235_Pink,Party,Pink,unisex,night,shorts,1390
hodie_4963_Pink,Work,Pink,male,noon,hodie,6594
tops_7370_Red,Outdoor,Red,female,morning,tops,8575
sport_5421_Pink,Outdoor,Pink,male,morning,sport,6022
coat_2502_White,Formal,White,female,morning,coat,7326
suit_274_Black,Casual,Black,unisex,noon,suit,1082
jacket_3012_White,Outdoor,White,unisex,noon,jacket,1346
sport_9992_Pink,Wedding,Pink,unisex,noon,sport,5816
tousers_8440_Green,Wedding,Green,male,morning,tousers,4520
hodie_5362_Blue,Party,Blue,unisex,night,hodie,5410
jacket_6522_Green,Formal,Green,unisex,morning,jacket,7034
